i_iso3,j_iso3,q025,q500,q975
GBR,ISR,1.9563192133111047,2.1201880757445384,2.3090863633184195
GRC,ISR,2.4575067274675777,2.6859807489651057,2.9196756677666547
HUN,ISR,2.8582636707618567,3.1545849839795466,3.4527245262566444
IDN,ISR,4.016731649757973,4.564228200235954,5.144715690182869
IND,ISR,4.105412734737527,4.718477483639999,5.418281385510529
IRL,ISR,2.0241853571980895,2.191069785854471,2.3593334677093236
ITA,ISR,1.791653920833878,1.9288008554439204,2.08509770633225
JPN,ISR,1.4240408979122712,1.5811205318941335,1.7452015863560484
KOR,ISR,1.937781820350187,2.1403829547307,2.351892313670346
MEX,ISR,3.50584600264622,3.79231843714782,4.099806157220462
MYSG,ISR,2.5668401233258815,2.868864845583251,3.2031966101529536
NZL,ISR,3.551303445087918,3.8458684874340996,4.159597540448347
PER,ISR,4.866067345869229,5.402778565185272,5.960364186411425
PHL,ISR,5.090686605052724,5.720887160154835,6.450676007197541
POL,ISR,3.311230335008846,3.625927776647072,3.923623147533924
PRT,ISR,2.9181315186443606,3.1618745448271928,3.4250359140689115
ROU,ISR,3.3270327345172754,3.6469923741616883,3.9619884501817935
RoW,ISR,1.9603143740408837,2.126624197338036,2.3186910978454525
RUS,ISR,2.985713557032108,3.2530373878214816,3.52215001373084
SVK,ISR,2.9053742199013795,3.1761424226475468,3.47667320244738
SVN,ISR,2.631411417159966,2.888582284925843,3.1500546606928217
SWE,ISR,1.9692490943280223,2.1286499365514553,2.306429812574878
THA,ISR,3.4969242186271,3.948295513875499,4.423667403901078
TUR,ISR,2.244426767289032,2.457608627097181,2.6857096063698145
USA,ISR,1.9729124609781772,2.0949964456894676,2.2223706457831134
VNM,ISR,4.6555897363221135,5.329822212869817,6.076329920354319
ZAF,ISR,2.509849288621239,2.789614890536199,3.098375982838581
AUS,ITA,2.06830745578995,2.2102603485789873,2.371903071764884
AUT,ITA,1.7131619531438618,1.8484085139783148,1.9801030297336233
BGR,ITA,2.9402277102969965,3.1868651426356127,3.4476871847797397
BNL,ITA,1.2661682176987894,1.3904562181683922,1.5103055706218427
BRA,ITA,2.0140154005973083,2.1941355514582983,2.4164687181158278
CAN,ITA,2.0501978538928705,2.1887622208169963,2.3200593897478003
CHL,ITA,2.4874816313178845,2.675060372572426,2.8903835667836395
CHN,ITA,2.0496904384208996,2.2636189314624815,2.5224808896288557
COL,ITA,3.34213847899548,3.726505464866004,4.168296100462619
CYP,ITA,2.8573375797976963,3.190040548906717,3.4709803252229854
CZE,ITA,2.2479491787081525,2.404088833911107,2.5761048317992556
DEU,ITA,1.4092860645010672,1.529026112077959,1.6437132682869522
DNK,ITA,1.8080339978282476,1.9680934370481888,2.1277049045061442
ELL,ITA,2.7453222836498967,2.9913733978520756,3.2271264022697053
ESP,ITA,1.8744694511310707,1.988507026416462,2.12862560767
FIN,ITA,2.2285051636854263,2.3788398456469264,2.5436164190058013
FRA,ITA,1.558667498103774,1.6701658930911996,1.7903217904079787
GBR,ITA,1.9657541202103521,2.117257645261587,2.2598797673280524
GRC,ITA,2.2616234755885056,2.4366575902390033,2.599254563100573
HUN,ITA,2.3521438862513193,2.5768545185168135,2.812954926991793
IDN,ITA,3.170053057989486,3.5952152161501516,4.0078354491131085
IND,ITA,3.9082058810855527,4.433489943232936,5.088399513899186
IRL,ITA,2.0828504390208207,2.2294887470772355,2.379910144691414
ISR,ITA,2.218723721151721,2.4116559392944628,2.6022711436296224
JPN,ITA,1.5929105399537433,1.746373999041475,1.9071301350187115
KOR,ITA,2.1577090829004737,2.3605501188230082,2.5773405071930444
MEX,ITA,3.324254939258733,3.5696417502670426,3.8381368656540418
MYSG,ITA,2.8302773865101547,3.1273469030042236,3.483569211265712
NZL,ITA,2.74846804385712,2.9465198285458474,3.1717244389791097
PER,ITA,3.3261858060072123,3.6588692283220707,4.021454053721185
PHL,ITA,4.858028697164262,5.403814223061799,6.015948020288644
POL,ITA,2.581051718185832,2.783253399675651,2.988378756363078
PRT,ITA,2.546722224418355,2.730377924772805,2.928601132047949
ROU,ITA,2.53099666472158,2.7382788314799225,2.949629257687276
RoW,ITA,1.75278353283383,1.8883128288049025,2.047733289294465
RUS,ITA,2.4415096241225496,2.644202000679888,2.8613565755859893
SVK,ITA,2.1607955142590387,2.341217257429016,2.5473186987197995
SVN,ITA,2.154836046621285,2.3469081255548288,2.546202797922014
SWE,ITA,1.8342569397061497,1.9593895179476541,2.1030086057930895
THA,ITA,3.692990652915618,4.129579204308446,4.620945942408267
TUR,ITA,2.3540543769142,2.580859296570786,2.8037918911868216
USA,ITA,2.247858839326401,2.350316761605635,2.458308873812044
VNM,ITA,4.084813369491701,4.664127271235514,5.357836797565616
ZAF,ITA,2.6376459706293445,2.9340060603554523,3.2147916594857344
AUS,JPN,1.7133840244388627,1.8856852791594512,2.061196242213763
AUT,JPN,3.0966859462732508,3.4056059734592683,3.7621697205027957
BGR,JPN,6.551491573981568,7.242602733902061,7.972346219831025
BNL,JPN,2.2895308719207343,2.5591963924341927,2.8326367358749835
BRA,JPN,2.4772463998034313,2.768708824529541,3.1032926761763466
CAN,JPN,2.272793197802753,2.4625267456745275,2.6947087428973258
CHL,JPN,2.7159394894423943,2.985040737900138,3.291792793011655
CHN,JPN,2.4330132826418707,2.7278679223325906,3.0788899456999617
COL,JPN,4.914805828725316,5.531679548556587,6.309712007946034
CYP,JPN,4.198868614250242,4.751727348985541,5.290352671346487
CZE,JPN,4.262981002576729,4.689535895841613,5.173666273891872
DEU,JPN,2.3823478363077575,2.626456104306806,2.893384757118405
DNK,JPN,2.5647184845118947,2.8454509954843337,3.1666958985712244
ELL,JPN,4.583934295573508,5.062425094497277,5.570548295967183
ESP,JPN,3.3702339607369614,3.679116032321027,4.022186411849543
FIN,JPN,3.1431181601113787,3.4303498624972644,3.7775764583609406
FRA,JPN,2.64657342450023,2.901397782632185,3.190691380128787
GBR,JPN,3.0326881794414984,3.3046986729596437,3.671315779172679
GRC,JPN,4.7211029547213865,5.207762913406251,5.707838432671891
HUN,JPN,4.299697946282721,4.7969323768829994,5.292075174701616
IDN,JPN,3.3154013912282028,3.7896632838231907,4.248708740731961
IND,JPN,5.513845886834679,6.3293224875241645,7.319035868394915
IRL,JPN,2.9493873089915397,3.2148289156599708,3.5194206121390437
ISR,JPN,3.3251114431067035,3.6923045840181947,4.102334170209616
ITA,JPN,2.756809804649465,3.009302448438069,3.2835542779105644
KOR,JPN,2.310128500965964,2.573619975091262,2.8705331755474672
MEX,JPN,4.040075796859082,4.427117612082277,4.866987194048848
MYSG,JPN,2.647450966924212,2.997498834163438,3.4005484615252244
NZL,JPN,2.938529897325892,3.2244248272908056,3.5563615931755383
PER,JPN,3.9034816244859707,4.3998414405259805,4.954276256592008
PHL,JPN,4.380861382849138,4.985079428683897,5.653606094001434
POL,JPN,5.056898196843338,5.582682980588299,6.1410130517416714
PRT,JPN,4.363842821119355,4.765994216979248,5.233696215792201
ROU,JPN,5.116696347006515,5.587292358001264,6.158241635422402
RoW,JPN,2.264153492579372,2.4851398978456793,2.735559920811943
RUS,JPN,3.6583347022483346,4.020666029443197,4.438174831196278
SVK,JPN,4.706828257816032,5.1981978159245505,5.736568748678704
SVN,JPN,5.4297741097913095,6.0230670972396565,6.615287801462415
SWE,JPN,2.8069435684150235,3.0565052032698503,3.3418348265530775
THA,JPN,3.786888461866066,4.28411620504019,4.882818903629914
TUR,JPN,4.812778285592672,5.326550026829056,5.950061025767354
USA,JPN,2.5526275841261388,2.743741261285357,2.9667192793978026
VNM,JPN,4.607371279828586,5.318672061707051,6.12497666027002
ZAF,JPN,3.372360708936215,3.775649677754635,4.238690286882708
AUS,KOR,1.1689611073106168,1.275892020140732,1.3959660418227153
AUT,KOR,2.029369938955049,2.2180728744387954,2.422379915597363
BGR,KOR,3.989482605234953,4.393902170970334,4.852250024652844
BNL,KOR,1.4466581506279956,1.6149980582039904,1.7897293513889039
BRA,KOR,1.6901309935256734,1.8834777824515596,2.1087394008048475
CAN,KOR,1.5648369480104205,1.7063318325343895,1.8509879253483013
CHL,KOR,1.9300515158066212,2.124474799096582,2.3357094324688754
CHN,KOR,1.6704837771342786,1.8784181782853608,2.1051797809046726
COL,KOR,3.3521396765982225,3.797132887540608,4.31837754465901
CYP,KOR,2.0582330182746245,2.323736625429567,2.5881220272182075
CZE,KOR,2.7462210639984486,3.0084271724285703,3.286265894843816
DEU,KOR,1.5469264919412902,1.697865305653116,1.8506063477610761
DNK,KOR,1.9257690124682851,2.119762766480823,2.3358869113012104
ELL,KOR,3.1906432520592682,3.521833281551646,3.843410142130222
ESP,KOR,2.3678943681181774,2.582265770612627,2.8102817496644064
FIN,KOR,2.142563998529395,2.330881220308566,2.5316219943343947
FRA,KOR,1.7735085669920312,1.943665976105378,2.123606186626179
GBR,KOR,2.0397887033747395,2.23135042946188,2.430969814885116
GRC,KOR,3.1652230302432347,3.4422315328745334,3.7714480255581933
HUN,KOR,2.910714230449823,3.2143541317000737,3.5760011114964145
IDN,KOR,2.293366321994176,2.608320683779383,2.9297693994355507
IND,KOR,3.4156944028803453,3.881681902211054,4.480970071609771
IRL,KOR,2.330102881578154,2.5405943309433616,2.7755346645718078
ISR,KOR,2.183009355572217,2.4054740706480837,2.647810184024718
ITA,KOR,1.8594001905999138,2.028834616954386,2.1961622689441374
JPN,KOR,1.0043772818500019,1.12044889886038,1.2426359361387398
MEX,KOR,2.6403114678771145,2.8643266203026334,3.130163630699741
MYSG,KOR,1.8118577631045438,2.027909172217838,2.2837957241381246
NZL,KOR,2.037084768158657,2.2191087546869803,2.431517442920637
PER,KOR,2.5013838646175737,2.797621682701025,3.161482621912543
PHL,KOR,3.15752280244081,3.5541854319742336,4.030019660499772
POL,KOR,3.4261730550093907,3.761176585840425,4.143911058532467
PRT,KOR,3.353477421470534,3.6931782243302624,4.035232881778189
ROU,KOR,3.3546267439251833,3.6779544774950326,4.018878737736693
RoW,KOR,1.4678630282388543,1.6122304012983806,1.775178596320946
RUS,KOR,2.3511149477661313,2.5905631516562204,2.839595813322609
SVK,KOR,2.9778212499389998,3.290192257890137,3.6280400837858737
SVN,KOR,3.11316707357018,3.419861267041856,3.76436156810834
SWE,KOR,1.8192446239570343,1.9827564630544445,2.1650072898040524
THA,KOR,2.86602972728611,3.270031667791213,3.708729907157419
TUR,KOR,2.8097661789469774,3.11171371515476,3.443759944413572
USA,KOR,1.687069034974143,1.8103138165519703,1.946704285160571
VNM,KOR,3.1913626409339457,3.6551385053064696,4.2149976308495205
ZAF,KOR,2.285078647305808,2.5709353170157403,2.878057532845168
AUS,MEX,1.4630646118708233,1.5575672700679029,1.6762846314181865
AUT,MEX,1.6775048821355762,1.8251691436104998,1.9693992127563833
BGR,MEX,3.2506171842027056,3.540526717642096,3.8356231323564027
BNL,MEX,1.1725875585348051,1.2917514988966958,1.4164274959355623
BRA,MEX,1.4719938400636206,1.607712726856983,1.7665461605453114
CAN,MEX,1.1738297529309676,1.2507633654329817,1.3354767807420151
CHL,MEX,1.7379328660817521,1.8682318022916395,2.0171354500599423
CHN,MEX,1.3439905252345283,1.477205763819026,1.6472317753690309
COL,MEX,2.2725235374958133,2.5544064636554005,2.8739571406348112
CYP,MEX,3.350797507670592,3.7481247278910645,4.111120363010221
CZE,MEX,2.1244810543590886,2.2957821514989476,2.46609222694589
DEU,MEX,1.238556416193397,1.3304663960196672,1.4463011853650694
DNK,MEX,1.5966439038953586,1.7347907412158174,1.8849517299240117
ELL,MEX,2.4379537687990225,2.6351707588150823,2.856260731739496
ESP,MEX,1.5696051696005535,1.6893245618140953,1.8167133888306797
FIN,MEX,1.870483936015058,2.0081257878781558,2.1499232046553947
FRA,MEX,1.4831869539514497,1.5917200319883507,1.7094724840127429
GBR,MEX,1.7305960544533083,1.8536700143331493,1.9948908275038453
GRC,MEX,2.2879153546370845,2.4835709214089157,2.6596899523739
HUN,MEX,2.256670754184786,2.4721015894287195,2.6977014408294533
IDN,MEX,2.4529446819138356,2.7609164147093637,3.0879045201541344
IND,MEX,2.9560409864977126,3.362138996853959,3.8491391068359326
IRL,MEX,1.6985838515458915,1.8268066766319793,1.9519932357733252
ISR,MEX,1.6901062791439652,1.8363787145397779,1.987664149658025
ITA,MEX,1.3855180608224802,1.4916920003143508,1.5996285285429395
JPN,MEX,0.9227421985174626,1.0132332658086678,1.1124413868464567
KOR,MEX,1.242604809615135,1.3663174005056056,1.493004201719273
MYSG,MEX,1.5703935197911867,1.7546169844230286,1.9521038677075544
NZL,MEX,1.8638338983925007,2.003980985435741,2.154137312155072
PER,MEX,2.4762739530485405,2.7136800633121183,2.971031667911939
PHL,MEX,2.762377944288241,3.0713608258833864,3.423373359928577
POL,MEX,2.5954527637483586,2.7886629579469266,3.0048222119942114
PRT,MEX,2.0536662155482057,2.216512345183369,2.3831434525299087
ROU,MEX,2.9573255388868676,3.192231438012242,3.461488512366485
RoW,MEX,1.5416877958049597,1.6547351613592967,1.7986105149956917
RUS,MEX,2.5137328605553586,2.714646191754321,2.9445370406877176
SVK,MEX,2.313760347849948,2.518483826596018,2.7269356157711564
SVN,MEX,2.352342804182374,2.55849086953797,2.7717916310713746
SWE,MEX,1.5138151212116406,1.6200505432420031,1.7337694668156003
THA,MEX,2.3771700097700235,2.654704190447794,2.9592071755771356
TUR,MEX,2.481780171898635,2.6931092919753197,2.9481622661911353
USA,MEX,1.0843907875511423,1.1355305625165957,1.19039025699889
VNM,MEX,2.9725770508763056,3.352248644216573,3.8322520047278146
ZAF,MEX,2.0662806265408062,2.287636316361689,2.5139131852198955
AUS,MYSG,1.1102405718440038,1.2160487601080714,1.323355749270913
AUT,MYSG,1.5549721018138403,1.7302702036236859,1.8935934562015957
BGR,MYSG,2.824953369035635,3.1408949698545516,3.480229359101885
BNL,MYSG,1.055566010489634,1.1906043948455451,1.319903389378842
BRA,MYSG,1.38805335013545,1.5640785099554568,1.7468240661012713
CAN,MYSG,1.428175891340615,1.5653318311509299,1.7002380269478399
CHL,MYSG,2.174545539749157,2.407540831030888,2.6371328688375617
CHN,MYSG,1.3494227598412567,1.5138626704376241,1.702497801331988
COL,MYSG,2.425211152058299,2.755344689080445,3.1235492713821627
CYP,MYSG,1.75597709265407,1.988165904797274,2.2180365300701483
CZE,MYSG,2.25867306032745,2.502760689212149,2.748891428949276
DEU,MYSG,1.193258952787415,1.3218716109896602,1.4564136676131205
DNK,MYSG,1.3986848885387866,1.5663515717204963,1.7345369316212915
ELL,MYSG,2.0966362731942763,2.3255877187920073,2.557662939082806
ESP,MYSG,1.8670693305942299,2.05654188377613,2.236061090019534
FIN,MYSG,1.7387240661899235,1.912811070806921,2.0734195705553136
FRA,MYSG,1.2732897030841748,1.3983351542489486,1.5196214044363612
GBR,MYSG,1.4222334411081632,1.56085375068028,1.704999549247848
GRC,MYSG,1.793348932034616,1.9936705179270644,2.1970190433617116
HUN,MYSG,1.9704847436099118,2.1783897389334497,2.412015325107796
IDN,MYSG,1.668787001310336,1.9051997331961417,2.1504160174932956
IND,MYSG,2.3075747195702263,2.647792061357421,3.0614675059999343
IRL,MYSG,1.6246416179410061,1.7917753261163138,1.9563972143169406
ISR,MYSG,1.678888870497015,1.859286566248736,2.059981356149294
ITA,MYSG,1.4319928512398745,1.5737867285166418,1.7172198074192004
JPN,MYSG,0.8088170018149177,0.9147003855001232,1.022246713576588
KOR,MYSG,1.1562893949947295,1.2901681960350393,1.4355409906899017
MEX,MYSG,2.1704368352167034,2.396744378198969,2.639210988228179
NZL,MYSG,1.538339449934422,1.695761377329879,1.8481547927452735
PER,MYSG,3.531831637153045,3.9457777428322633,4.39298614691566
PHL,MYSG,2.2291113102992486,2.5243434911682594,2.856863234326399
POL,MYSG,2.4627266513935857,2.701805406673855,2.9829564175369705
PRT,MYSG,2.4876619026009985,2.7427595404909946,3.0041701476015668
ROU,MYSG,3.027687620759421,3.3483609427241956,3.6603751764929817
RoW,MYSG,1.1941065441810876,1.3143336202846125,1.4536645980133185
RUS,MYSG,2.155346258797096,2.3923593223433346,2.6263832635162148
SVK,MYSG,2.507718465910737,2.7894249729463265,3.0720881891663407
SVN,MYSG,2.585067313930312,2.866813882320602,3.1833338754576377
SWE,MYSG,1.395912682175048,1.536440492933914,1.6864164120856413
THA,MYSG,1.8425895910654948,2.0940884032405274,2.371379819242557
TUR,MYSG,2.057699915291935,2.3006600661544723,2.544746390439
USA,MYSG,1.285742217924412,1.396121233475554,1.4991236763899882
VNM,MYSG,2.482742733199105,2.866526229889715,3.3111976789239117
ZAF,MYSG,1.896715759064313,2.1563661211491376,2.4073400267361187
AUS,NZL,1.2834338866155366,1.3838663193541019,1.4754950700110092
AUT,NZL,2.29363163203776,2.493363672934798,2.700991776564489
BGR,NZL,4.706572989494175,5.154564090231489,5.593443850564372
BNL,NZL,1.6762782596512216,1.87149587805535,2.0481365516655705
BRA,NZL,2.6178675189561558,2.880493816535762,3.1751891219864565
CAN,NZL,1.8596050540362232,1.9977549920268303,2.12907671967043
CHL,NZL,3.0598436427603266,3.298026128131331,3.579539358457633
CHN,NZL,1.9886589591577735,2.1971731560333136,2.4318253505201826
COL,NZL,4.4922480758070495,5.026610032193609,5.635651879773003
CYP,NZL,3.625974637145429,4.073732704958786,4.49509477925784
CZE,NZL,3.1545114597470767,3.4156067144025126,3.7043231019925824
DEU,NZL,1.7777383498682937,1.9289426134433516,2.0984603708549656
DNK,NZL,1.9266415809399748,2.1042920070811464,2.28356572005736
ELL,NZL,3.2737180535456623,3.5735770762409613,3.877860740095148
ESP,NZL,2.581400239879995,2.7785842483887873,2.9840536322818587
FIN,NZL,2.2501258980573065,2.4211827771439642,2.607457485523624
FRA,NZL,1.9692436762625616,2.127295806124793,2.2997940886901267
GBR,NZL,2.0244472255828834,2.1887849896348897,2.358845851618524
GRC,NZL,3.1426860053522705,3.4094315900084893,3.6689410319508324
HUN,NZL,3.06502778116573,3.3502834280397957,3.6709195003788406
IDN,NZL,3.011935331578283,3.4086282116279376,3.7965823178907203
IND,NZL,4.348106685330371,4.982672360644533,5.691541874775446
IRL,NZL,2.268563258676933,2.4600670575458468,2.645526537652388
ISR,NZL,2.4153251720325035,2.6224672310858366,2.853835943298794
ITA,NZL,1.9920098057228457,2.1519568463355236,2.3102301205023577
JPN,NZL,1.3476465073529074,1.4870926788782803,1.6318036665187376
KOR,NZL,1.9178539283597864,2.1127547206117616,2.3194294879456594
MEX,NZL,3.2284467755975186,3.4846727291920807,3.7476322507362574
MYSG,NZL,1.9485597144201428,2.1477382456521874,2.391129937603859
PER,NZL,3.991602807722941,4.368456233942776,4.7844429466222564
PHL,NZL,4.096282120729796,4.593061622967909,5.121420751747715
POL,NZL,3.7998755926637777,4.107032987466139,4.437816348176902
PRT,NZL,3.4872597952387485,3.7722070391533302,4.064674259372621
ROU,NZL,4.779869276857403,5.229818147309919,5.684752369394901
RoW,NZL,1.971931662657472,2.1268914737594673,2.3090557580284736
RUS,NZL,2.85951900183757,3.0928043380229484,3.334601594172625
SVK,NZL,3.144623937837206,3.4476066191372503,3.7565167517375424
SVN,NZL,3.816113619634115,4.149225728154089,4.5262472624952075
SWE,NZL,2.0070373387027822,2.169921205771658,2.3257548329217337
THA,NZL,3.006432310397602,3.3698486124475604,3.777184810578306
TUR,NZL,3.1103611541362204,3.414189854670101,3.7234966721221343
USA,NZL,2.0308015971296074,2.145003746290044,2.262290478949486
VNM,NZL,4.031510407331054,4.5758388656864435,5.269393451406718
ZAF,NZL,3.124968796360021,3.4609641835008023,3.8314133380730144
AUS,PER,1.510888744087708,1.6561578105971124,1.8080392506865888
AUT,PER,1.7061581726803952,1.8869823589111998,2.0713338698069363
BGR,PER,3.4999195226902033,3.8794501558546477,4.271418131146497
BNL,PER,1.2461284004112982,1.4082772070638825,1.5738826817410114
BRA,PER,1.2275900017831616,1.379377615290943,1.5405871225959813
CAN,PER,1.2687434547664556,1.3836723343944273,1.5089034479371426
CHL,PER,1.4062978910487913,1.5454684818253774,1.7112329466970726
CHN,PER,1.3296621042289822,1.506881924435036,1.6897847398398764
COL,PER,1.614780972193621,1.8337459452208047,2.0854748449025524
CYP,PER,2.70696520767161,3.0617543522304254,3.4087360042864505
CZE,PER,2.4110113968394047,2.6566501225296912,2.924306391768198
DEU,PER,1.3231742294642412,1.457963301012102,1.5936322864048555
DNK,PER,1.613116944774558,1.7898154348681041,1.9916118539679342
ELL,PER,2.0781498586148097,2.3054178259158773,2.5665328184327545
ESP,PER,1.5778476112309159,1.7280286139289307,1.8897666276493186
FIN,PER,1.601598491303766,1.7658068763394383,1.9446131672451354
FRA,PER,1.5870585110766007,1.7367368899179243,1.9058009811060859
GBR,PER,1.734639741509921,1.9090134583707203,2.0906169889297077
GRC,PER,2.5759749589954337,2.824937380861316,3.1101289711637063
HUN,PER,2.644073719454326,2.9414097011927356,3.265848592460114
IDN,PER,2.3887885949257353,2.7236126354691184,3.0916305623641986
IND,PER,2.707441960173555,3.1118045397382668,3.598306212313962
IRL,PER,2.018565150757082,2.216625291059425,2.422697605037151
ISR,PER,1.7510055133704552,1.9312946273050549,2.140159359238508
ITA,PER,1.4404838073231414,1.580305191809106,1.7356291778071278
JPN,PER,0.9871355139837554,1.1080322671809846,1.2427101043646982
KOR,PER,1.2654274378503512,1.4176048787942337,1.584921836871486
MEX,PER,1.7073159603205004,1.8702955334738052,2.043535556436601
MYSG,PER,1.8580565688304422,2.0803857392841234,2.343973421674637
NZL,PER,1.8342729360933727,2.0098165192818245,2.205737282653741
PHL,PER,3.6690577876119153,4.127137895462263,4.691241900830765
POL,PER,2.734957809674442,2.999168315666936,3.290445428942379
PRT,PER,2.3258832395022013,2.5603169679257625,2.8282341857016062
ROU,PER,3.1377596967128283,3.4723503517975134,3.824350924850364
RoW,PER,1.2883598784116483,1.4282837173848995,1.5647768396023292
RUS,PER,2.0287635564093995,2.237850380709732,2.468007828624438
SVK,PER,2.4221959323243905,2.6885413389894253,2.9778621418976305
SVN,PER,2.8844767483357847,3.197306596176183,3.5346795708160963
SWE,PER,1.328995564459688,1.4641223403356918,1.601611943579106
THA,PER,2.3039249573985643,2.628452053794584,2.9747059130829356
TUR,PER,1.8267995682131968,2.0284483176011117,2.2552700376300243
USA,PER,1.2725439254445756,1.375431162104805,1.479766744752689
VNM,PER,3.0463020257857307,3.510675994322726,4.115160283300296
ZAF,PER,2.246783962808678,2.5221800486123724,2.8382035440864306
AUS,PHL,0.8631065624110031,0.9623530079212045,1.074215359215853
AUT,PHL,1.4733113223586367,1.653209248953985,1.8381114227360587
BGR,PHL,2.7816055650385887,3.1263175369122225,3.5105336547599415
BNL,PHL,0.975169845509962,1.1081582498267681,1.2547696290042738
BRA,PHL,1.1387945166267865,1.28026985778484,1.4461384202462386
CAN,PHL,1.0412084907780164,1.1616093029291688,1.2894369181554939
CHL,PHL,1.4645767683686328,1.6401496121829426,1.8356552021493786
CHN,PHL,1.1226905539214862,1.2885989064341614,1.463042576825984
COL,PHL,2.681925200304683,3.112953342454965,3.608864108675485
CYP,PHL,2.160090543902484,2.4815779282707484,2.798510917690642
CZE,PHL,1.8083181366422365,2.034814687315598,2.2692755524987973
DEU,PHL,1.04978190791377,1.181117199467752,1.3167011969195468
DNK,PHL,1.2327529157206063,1.3835416287050046,1.5603562734300163
ELL,PHL,2.2362666058986673,2.5199805820593935,2.838056631903213
ESP,PHL,1.4642518477310817,1.6363662797942267,1.8151789945240207
FIN,PHL,1.3180647272641672,1.4679179847202315,1.6365907627188383
FRA,PHL,1.1590510816470703,1.2980797955174777,1.4460679192267525
GBR,PHL,1.3763121069939397,1.5410550923534052,1.7084187624584675
GRC,PHL,2.303728455320156,2.599438456593723,2.899122327458236
HUN,PHL,2.5787533652594665,2.906994540671508,3.2709862452863914
IDN,PHL,1.4600695470662057,1.6934854996389408,1.9240156392127432
IND,PHL,2.265829513215105,2.649901858795584,3.116780387034004
IRL,PHL,1.3794364227892648,1.5342075397376895,1.7113803753582826
ISR,PHL,1.3766243099549251,1.5452777397420447,1.7366101990168716
ITA,PHL,1.2514031779312182,1.3840845572715081,1.5383403156022775
JPN,PHL,0.6782429771910192,0.7676527773157709,0.8726011340647991
KOR,PHL,0.9184756871744687,1.0449835658959346,1.1777823015895326
MEX,PHL,2.2693267155752253,2.515305034714709,2.7920023872732167
MYSG,PHL,1.0315313497521985,1.174314176025527,1.3402516505076558
NZL,PHL,1.1429440865818299,1.273618492157933,1.4241300359390832
PER,PHL,1.7793654581579734,2.027180183198557,2.305618906486425
POL,PHL,2.4169282215747874,2.710880407632091,3.027273942890427
PRT,PHL,2.3209354817678842,2.6035508608630757,2.897286498866152
ROU,PHL,3.147604745358342,3.530305682268618,3.9601579889568352
RoW,PHL,1.0308530801947633,1.155696111515912,1.2879820436184588
RUS,PHL,1.607151987006123,1.8009067594726542,2.009480132176212
SVK,PHL,2.257579769524975,2.5454466132244673,2.841022258662339
SVN,PHL,2.1053451859541843,2.37328541076677,2.63883953735342
SWE,PHL,1.255249927691637,1.3986873086670468,1.5712772844839364
THA,PHL,1.5082837455183449,1.7503860054282279,2.004033908270681
TUR,PHL,1.7951724386841832,2.035837170422236,2.2859757317244456
USA,PHL,1.0877969404926173,1.200191445432596,1.3149077590610823
VNM,PHL,1.9038428748187595,2.2174027834676346,2.587930430293309
ZAF,PHL,1.7812130185414317,2.0522602520206665,2.3081903092638236
AUS,POL,1.6771267730103947,1.800807277347037,1.9481659565642164
AUT,POL,1.2103454542900443,1.3160314313195542,1.4248659826676056
BGR,POL,2.267146902850566,2.472952144453663,2.6884781646118365
BNL,POL,0.9094744947353574,1.0058956717626688,1.1109027074033624
BRA,POL,1.6442681000637858,1.8037756332183212,1.988649921073297
CAN,POL,1.7130834064215952,1.8385276922706606,1.965864738475967
CHL,POL,2.098462822726303,2.271503670767204,2.472173237831119
CHN,POL,1.4010000575468753,1.5532784261299848,1.7414497906157675
COL,POL,2.5945419348477587,2.907183496497978,3.2532643587295773
CYP,POL,1.5945692674946756,1.7895061483169379,1.9608991432464304
CZE,POL,1.2987897203980188,1.4042808754911382,1.5148862871173017
DEU,POL,0.9262315053786173,1.003878595008902,1.0870062003496244
DNK,POL,1.1100628524138383,1.2073385258863254,1.3213618976965993
ELL,POL,1.4851963046265864,1.620896396619191,1.7646202841265344
ESP,POL,1.428498718282023,1.5334550774794766,1.6557881294353523
FIN,POL,1.3283225839913615,1.426890114671309,1.5383590751175034
FRA,POL,1.1831759766825496,1.2721346793510897,1.3825419390830154
GBR,POL,1.3689357330758631,1.472970713452996,1.5939210686124494
GRC,POL,1.7443437851136898,1.890562284945707,2.0444935519257137
HUN,POL,1.4893551997571373,1.6389557270759947,1.7838447963851487
IDN,POL,2.371129491146164,2.6890841558076946,2.986273465103431
IND,POL,2.9433054033929067,3.344183090511687,3.8548595073181584
IRL,POL,1.5303817659704595,1.649518010572073,1.7762230279117632
ISR,POL,1.637018616721703,1.7763385746711537,1.9457439697682133
ITA,POL,1.1342994534841633,1.219071003088557,1.3143057386750396
JPN,POL,1.0369753408058413,1.1421396419881358,1.2623556168320245
KOR,POL,1.313357473896353,1.4550558266371652,1.6026844912411427
MEX,POL,2.453350390782225,2.6445020975777385,2.837451985651103
MYSG,POL,1.8132478534389778,2.0309930005816157,2.2485115510953735
NZL,POL,2.4410795267935805,2.6411779045044375,2.8603569728092033
PER,POL,3.0355068816548516,3.349782073369277,3.686492805889332
PHL,POL,3.4087150785755056,3.818325249769181,4.288513382648507
PRT,POL,1.8793290581019517,2.0185189279556726,2.180022805416409
ROU,POL,1.9246592624377263,2.0927466522336573,2.25560136893825
RoW,POL,1.3791093615359593,1.4859328567994223,1.6107493835931832
RUS,POL,1.4975253258730514,1.6283143259043986,1.7750147263110214
